participant,opponent_type,outcome_value,win_rate,player_move
37,Exploitable,High,0.477777778,1
37,Exploitable,High,0.477777778,2
37,Exploitable,High,0.477777778,0
37,Exploitable,High,0.477777778,2
37,Exploitable,High,0.477777778,1
37,Exploitable,High,0.477777778,0
37,Exploitable,High,0.477777778,1
37,Exploitable,High,0.477777778,0
37,Exploitable,High,0.477777778,1
37,Exploitable,High,0.477777778,0
37,Exploitable,High,0.477777778,0
37,Exploitable,High,0.477777778,0
37,Exploitable,High,0.477777778,1
37,Exploitable,High,0.477777778,2
37,Exploitable,High,0.477777778,1
37,Exploitable,High,0.477777778,2
37,Exploitable,High,0.477777778,1
37,Exploitable,High,0.477777778,0
37,Exploitable,High,0.477777778,1
37,Exploitable,High,0.477777778,0
37,Exploitable,High,0.477777778,0
37,Exploitable,High,0.477777778,0
37,Exploitable,High,0.477777778,2
37,Exploitable,High,0.477777778,1
37,Exploitable,High,0.477777778,1
37,Exploitable,High,0.477777778,1
37,Exploitable,High,0.477777778,2
38,Exploitable,High,0.677777778,1
38,Exploitable,High,0.677777778,2
38,Exploitable,High,0.677777778,1
38,Exploitable,High,0.677777778,1
38,Exploitable,High,0.677777778,1
38,Exploitable,High,0.677777778,0
38,Exploitable,High,0.677777778,1
38,Exploitable,High,0.677777778,2
38,Exploitable,High,0.677777778,1
38,Exploitable,High,0.677777778,0
38,Exploitable,High,0.677777778,2
38,Exploitable,High,0.677777778,0
38,Exploitable,High,0.677777778,0
38,Exploitable,High,0.677777778,0
38,Exploitable,High,0.677777778,0
38,Exploitable,High,0.677777778,1
38,Exploitable,High,0.677777778,1
38,Exploitable,High,0.677777778,0
38,Exploitable,High,0.677777778,1
38,Exploitable,High,0.677777778,0
38,Exploitable,High,0.677777778,1
38,Exploitable,High,0.677777778,2
38,Exploitable,High,0.677777778,0
38,Exploitable,High,0.677777778,0
38,Exploitable,High,0.677777778,2
38,Exploitable,High,0.677777778,1
38,Exploitable,High,0.677777778,2
38,Exploitable,High,0.677777778,1
38,Exploitable,High,0.677777778,0
38,Exploitable,High,0.677777778,0
38,Exploitable,High,0.677777778,0
38,Exploitable,High,0.677777778,1
38,Exploitable,High,0.677777778,0
38,Exploitable,High,0.677777778,2
38,Exploitable,High,0.677777778,0
38,Exploitable,High,0.677777778,0
38,Exploitable,High,0.677777778,2
38,Exploitable,High,0.677777778,2
38,Exploitable,High,0.677777778,0
38,Exploitable,High,0.677777778,0
38,Exploitable,High,0.677777778,1
38,Exploitable,High,0.677777778,1
38,Exploitable,High,0.677777778,0
38,Exploitable,High,0.677777778,2
38,Exploitable,High,0.677777778,0
38,Exploitable,High,0.677777778,1
38,Exploitable,High,0.677777778,1
38,Exploitable,High,0.677777778,2
38,Exploitable,High,0.677777778,2
38,Exploitable,High,0.677777778,2
38,Exploitable,High,0.677777778,1
38,Exploitable,High,0.677777778,0
38,Exploitable,High,0.677777778,1
38,Exploitable,High,0.677777778,2
38,Exploitable,High,0.677777778,0
38,Exploitable,High,0.677777778,1
38,Exploitable,High,0.677777778,0
38,Exploitable,High,0.677777778,1
38,Exploitable,High,0.677777778,1
38,Exploitable,High,0.677777778,0
38,Exploitable,High,0.677777778,2
38,Exploitable,High,0.677777778,0
38,Exploitable,High,0.677777778,1
38,Exploitable,High,0.677777778,2
38,Exploitable,High,0.677777778,0
38,Exploitable,High,0.677777778,1
38,Exploitable,High,0.677777778,0
38,Exploitable,High,0.677777778,1
38,Exploitable,High,0.677777778,2
38,Exploitable,High,0.677777778,2
38,Exploitable,High,0.677777778,1
38,Exploitable,High,0.677777778,2
38,Exploitable,High,0.677777778,0
38,Exploitable,High,0.677777778,0
38,Exploitable,High,0.677777778,0
38,Exploitable,High,0.677777778,0
38,Exploitable,High,0.677777778,2
38,Exploitable,High,0.677777778,2
38,Exploitable,High,0.677777778,1
38,Exploitable,High,0.677777778,2
38,Exploitable,High,0.677777778,2
38,Exploitable,High,0.677777778,0
38,Exploitable,High,0.677777778,0
38,Exploitable,High,0.677777778,1
38,Exploitable,High,0.677777778,2
38,Exploitable,High,0.677777778,1
38,Exploitable,High,0.677777778,0
38,Exploitable,High,0.677777778,2
38,Exploitable,High,0.677777778,1
38,Exploitable,High,0.677777778,1
38,Exploitable,High,0.677777778,1
38,Exploitable,High,0.677777778,2
38,Exploitable,High,0.677777778,1
38,Exploitable,High,0.677777778,2
38,Exploitable,High,0.677777778,0
38,Exploitable,High,0.677777778,2
38,Exploitable,High,0.677777778,2
38,Exploitable,High,0.677777778,2
38,Exploitable,High,0.677777778,1
38,Exploitable,High,0.677777778,2
39,Exploitable,High,0.355555556,2
39,Exploitable,High,0.355555556,2
39,Exploitable,High,0.355555556,2
39,Exploitable,High,0.355555556,0
39,Exploitable,High,0.355555556,0
39,Exploitable,High,0.355555556,1
39,Exploitable,High,0.355555556,0
39,Exploitable,High,0.355555556,0
39,Exploitable,High,0.355555556,0
39,Exploitable,High,0.355555556,0
39,Exploitable,High,0.355555556,0
39,Exploitable,High,0.355555556,1
39,Exploitable,High,0.355555556,1
39,Exploitable,High,0.355555556,2
39,Exploitable,High,0.355555556,0
39,Exploitable,High,0.355555556,1
39,Exploitable,High,0.355555556,0
39,Exploitable,High,0.355555556,2
39,Exploitable,High,0.355555556,2
39,Exploitable,High,0.355555556,0
39,Exploitable,High,0.355555556,1
39,Exploitable,High,0.355555556,0
39,Exploitable,High,0.355555556,1
39,Exploitable,High,0.355555556,1
39,Exploitable,High,0.355555556,2
39,Exploitable,High,0.355555556,1
39,Exploitable,High,0.355555556,0
39,Exploitable,High,0.355555556,2
39,Exploitable,High,0.355555556,1
39,Exploitable,High,0.355555556,0
39,Exploitable,High,0.355555556,2
39,Exploitable,High,0.355555556,2
39,Exploitable,High,0.355555556,2
39,Exploitable,High,0.355555556,0
39,Exploitable,High,0.355555556,2
39,Exploitable,High,0.355555556,1
39,Exploitable,High,0.355555556,1
39,Exploitable,High,0.355555556,1
39,Exploitable,High,0.355555556,1
39,Exploitable,High,0.355555556,1
39,Exploitable,High,0.355555556,2
39,Exploitable,High,0.355555556,0
39,Exploitable,High,0.355555556,0
39,Exploitable,High,0.355555556,0
39,Exploitable,High,0.355555556,0
39,Exploitable,High,0.355555556,0
39,Exploitable,High,0.355555556,2
39,Exploitable,High,0.355555556,2
39,Exploitable,High,0.355555556,2
39,Exploitable,High,0.355555556,1
39,Exploitable,High,0.355555556,0
39,Exploitable,High,0.355555556,2
39,Exploitable,High,0.355555556,1
39,Exploitable,High,0.355555556,1
39,Exploitable,High,0.355555556,1
39,Exploitable,High,0.355555556,0
39,Exploitable,High,0.355555556,1
39,Exploitable,High,0.355555556,0
39,Exploitable,High,0.355555556,2
39,Exploitable,High,0.355555556,0
39,Exploitable,High,0.355555556,0
39,Exploitable,High,0.355555556,0
39,Exploitable,High,0.355555556,0
39,Exploitable,High,0.355555556,1
39,Exploitable,High,0.355555556,2
39,Exploitable,High,0.355555556,0
39,Exploitable,High,0.355555556,1
39,Exploitable,High,0.355555556,0
39,Exploitable,High,0.355555556,1
39,Exploitable,High,0.355555556,1
39,Exploitable,High,0.355555556,1
39,Exploitable,High,0.355555556,2
39,Exploitable,High,0.355555556,0
39,Exploitable,High,0.355555556,1
39,Exploitable,High,0.355555556,0
39,Exploitable,High,0.355555556,0
39,Exploitable,High,0.355555556,0
39,Exploitable,High,0.355555556,1
39,Exploitable,High,0.355555556,0
39,Exploitable,High,0.355555556,2
39,Exploitable,High,0.355555556,0
39,Exploitable,High,0.355555556,1
39,Exploitable,High,0.355555556,2
39,Exploitable,High,0.355555556,0
39,Exploitable,High,0.355555556,0
39,Exploitable,High,0.355555556,0
39,Exploitable,High,0.355555556,0
39,Exploitable,High,0.355555556,1
39,Exploitable,High,0.355555556,0
39,Exploitable,High,0.355555556,2
39,Exploitable,High,0.355555556,2
39,Exploitable,High,0.355555556,0
39,Exploitable,High,0.355555556,0
39,Exploitable,High,0.355555556,1
39,Exploitable,High,0.355555556,1
39,Exploitable,High,0.355555556,1
39,Exploitable,High,0.355555556,1
39,Exploitable,High,0.355555556,2
39,Exploitable,High,0.355555556,1
39,Exploitable,High,0.355555556,1
40,Exploitable,High,0.7,2
40,Exploitable,High,0.7,1
40,Exploitable,High,0.7,2
40,Exploitable,High,0.7,0
40,Exploitable,High,0.7,0
40,Exploitable,High,0.7,2
40,Exploitable,High,0.7,2
40,Exploitable,High,0.7,1
40,Exploitable,High,0.7,1
40,Exploitable,High,0.7,1
40,Exploitable,High,0.7,2
40,Exploitable,High,0.7,2
40,Exploitable,High,0.7,2
40,Exploitable,High,0.7,0
40,Exploitable,High,0.7,0
40,Exploitable,High,0.7,0
40,Exploitable,High,0.7,1
40,Exploitable,High,0.7,0
40,Exploitable,High,0.7,1
40,Exploitable,High,0.7,1
40,Exploitable,High,0.7,2
40,Exploitable,High,0.7,1
40,Exploitable,High,0.7,1
40,Exploitable,High,0.7,2
40,Exploitable,High,0.7,0
40,Exploitable,High,0.7,0
40,Exploitable,High,0.7,2
40,Exploitable,High,0.7,2
40,Exploitable,High,0.7,0
40,Exploitable,High,0.7,0
40,Exploitable,High,0.7,0
40,Exploitable,High,0.7,2
40,Exploitable,High,0.7,1
40,Exploitable,High,0.7,0
40,Exploitable,High,0.7,0
40,Exploitable,High,0.7,1
40,Exploitable,High,0.7,0
40,Exploitable,High,0.7,0
40,Exploitable,High,0.7,0
40,Exploitable,High,0.7,0
40,Exploitable,High,0.7,1
40,Exploitable,High,0.7,1
40,Exploitable,High,0.7,0
40,Exploitable,High,0.7,0
40,Exploitable,High,0.7,0
40,Exploitable,High,0.7,2
40,Exploitable,High,0.7,0
40,Exploitable,High,0.7,2
40,Exploitable,High,0.7,0
40,Exploitable,High,0.7,1
40,Exploitable,High,0.7,0
40,Exploitable,High,0.7,1
40,Exploitable,High,0.7,0
40,Exploitable,High,0.7,1
40,Exploitable,High,0.7,0
40,Exploitable,High,0.7,0
40,Exploitable,High,0.7,0
40,Exploitable,High,0.7,2
40,Exploitable,High,0.7,0
40,Exploitable,High,0.7,2
40,Exploitable,High,0.7,0
40,Exploitable,High,0.7,0
40,Exploitable,High,0.7,0
40,Exploitable,High,0.7,0
40,Exploitable,High,0.7,2
40,Exploitable,High,0.7,2
40,Exploitable,High,0.7,0
40,Exploitable,High,0.7,1
40,Exploitable,High,0.7,2
40,Exploitable,High,0.7,0
40,Exploitable,High,0.7,0
40,Exploitable,High,0.7,0
40,Exploitable,High,0.7,2
40,Exploitable,High,0.7,0
40,Exploitable,High,0.7,0
40,Exploitable,High,0.7,0
40,Exploitable,High,0.7,0
40,Exploitable,High,0.7,2
40,Exploitable,High,0.7,1
40,Exploitable,High,0.7,1
40,Exploitable,High,0.7,1
40,Exploitable,High,0.7,0
40,Exploitable,High,0.7,1
40,Exploitable,High,0.7,0
40,Exploitable,High,0.7,2
40,Exploitable,High,0.7,1
40,Exploitable,High,0.7,1
40,Exploitable,High,0.7,1
40,Exploitable,High,0.7,1
40,Exploitable,High,0.7,1
40,Exploitable,High,0.7,1
40,Exploitable,High,0.7,2
40,Exploitable,High,0.7,1
40,Exploitable,High,0.7,2
40,Exploitable,High,0.7,0
40,Exploitable,High,0.7,1
40,Exploitable,High,0.7,0
40,Exploitable,High,0.7,2
40,Exploitable,High,0.7,1
40,Exploitable,High,0.7,1
1,Unexploitable,Low,0.222222222,0
1,Unexploitable,Low,0.222222222,1
1,Unexploitable,Low,0.222222222,2
1,Unexploitable,Low,0.222222222,2
1,Unexploitable,Low,0.222222222,1
1,Unexploitable,Low,0.222222222,0
1,Unexploitable,Low,0.222222222,0
1,Unexploitable,Low,0.222222222,2
1,Unexploitable,Low,0.222222222,1
1,Unexploitable,Low,0.222222222,0
1,Unexploitable,Low,0.222222222,0
1,Unexploitable,Low,0.222222222,1
1,Unexploitable,Low,0.222222222,1
1,Unexploitable,Low,0.222222222,1
1,Unexploitable,Low,0.222222222,0
1,Unexploitable,Low,0.222222222,2
1,Unexploitable,Low,0.222222222,0
1,Unexploitable,Low,0.222222222,0
1,Unexploitable,Low,0.222222222,0
1,Unexploitable,Low,0.222222222,2
1,Unexploitable,Low,0.222222222,1
1,Unexploitable,Low,0.222222222,1
1,Unexploitable,Low,0.222222222,0
1,Unexploitable,Low,0.222222222,0
1,Unexploitable,Low,0.222222222,1
1,Unexploitable,Low,0.222222222,2
1,Unexploitable,Low,0.222222222,1
1,Unexploitable,Low,0.222222222,1
1,Unexploitable,Low,0.222222222,0
1,Unexploitable,Low,0.222222222,2
1,Unexploitable,Low,0.222222222,1
1,Unexploitable,Low,0.222222222,0
1,Unexploitable,Low,0.222222222,0
1,Unexploitable,Low,0.222222222,2
1,Unexploitable,Low,0.222222222,2
1,Unexploitable,Low,0.222222222,2
1,Unexploitable,Low,0.222222222,1
1,Unexploitable,Low,0.222222222,0
1,Unexploitable,Low,0.222222222,1
1,Unexploitable,Low,0.222222222,0
1,Unexploitable,Low,0.222222222,0
1,Unexploitable,Low,0.222222222,2
1,Unexploitable,Low,0.222222222,2
1,Unexploitable,Low,0.222222222,0
1,Unexploitable,Low,0.222222222,1
1,Unexploitable,Low,0.222222222,0
1,Unexploitable,Low,0.222222222,1
1,Unexploitable,Low,0.222222222,2
1,Unexploitable,Low,0.222222222,2
1,Unexploitable,Low,0.222222222,1
1,Unexploitable,Low,0.222222222,2
1,Unexploitable,Low,0.222222222,2
1,Unexploitable,Low,0.222222222,0
1,Unexploitable,Low,0.222222222,0
1,Unexploitable,Low,0.222222222,0
1,Unexploitable,Low,0.222222222,0
1,Unexploitable,Low,0.222222222,0
1,Unexploitable,Low,0.222222222,0
1,Unexploitable,Low,0.222222222,1
1,Unexploitable,Low,0.222222222,0
1,Unexploitable,Low,0.222222222,2
1,Unexploitable,Low,0.222222222,2
1,Unexploitable,Low,0.222222222,0
1,Unexploitable,Low,0.222222222,1
1,Unexploitable,Low,0.222222222,0
1,Unexploitable,Low,0.222222222,0
1,Unexploitable,Low,0.222222222,1
1,Unexploitable,Low,0.222222222,2
1,Unexploitable,Low,0.222222222,0
1,Unexploitable,Low,0.222222222,0
1,Unexploitable,Low,0.222222222,2
1,Unexploitable,Low,0.222222222,0
1,Unexploitable,Low,0.222222222,1
1,Unexploitable,Low,0.222222222,2
1,Unexploitable,Low,0.222222222,1
1,Unexploitable,Low,0.222222222,2
1,Unexploitable,Low,0.222222222,0
1,Unexploitable,Low,0.222222222,0
1,Unexploitable,Low,0.222222222,2
1,Unexploitable,Low,0.222222222,2
1,Unexploitable,Low,0.222222222,2
1,Unexploitable,Low,0.222222222,2
1,Unexploitable,Low,0.222222222,0
1,Unexploitable,Low,0.222222222,1
1,Unexploitable,Low,0.222222222,2
1,Unexploitable,Low,0.222222222,2
1,Unexploitable,Low,0.222222222,2
1,Unexploitable,Low,0.222222222,1
1,Unexploitable,Low,0.222222222,1
1,Unexploitable,Low,0.222222222,2
1,Unexploitable,Low,0.222222222,1
1,Unexploitable,Low,0.222222222,0
1,Unexploitable,Low,0.222222222,0
1,Unexploitable,Low,0.222222222,0
1,Unexploitable,Low,0.222222222,2
1,Unexploitable,Low,0.222222222,2
1,Unexploitable,Low,0.222222222,1
1,Unexploitable,Low,0.222222222,1
1,Unexploitable,Low,0.222222222,0
1,Unexploitable,Low,0.222222222,1
2,Unexploitable,Low,0.244444444,1
2,Unexploitable,Low,0.244444444,1
2,Unexploitable,Low,0.244444444,2
2,Unexploitable,Low,0.244444444,0
2,Unexploitable,Low,0.244444444,2
2,Unexploitable,Low,0.244444444,0
2,Unexploitable,Low,0.244444444,1
2,Unexploitable,Low,0.244444444,0
2,Unexploitable,Low,0.244444444,1
2,Unexploitable,Low,0.244444444,1
2,Unexploitable,Low,0.244444444,2
2,Unexploitable,Low,0.244444444,1
2,Unexploitable,Low,0.244444444,0
2,Unexploitable,Low,0.244444444,1
2,Unexploitable,Low,0.244444444,0
2,Unexploitable,Low,0.244444444,2
2,Unexploitable,Low,0.244444444,0
2,Unexploitable,Low,0.244444444,0
2,Unexploitable,Low,0.244444444,0
2,Unexploitable,Low,0.244444444,0
2,Unexploitable,Low,0.244444444,0
2,Unexploitable,Low,0.244444444,1
2,Unexploitable,Low,0.244444444,2
2,Unexploitable,Low,0.244444444,0
2,Unexploitable,Low,0.244444444,0
2,Unexploitable,Low,0.244444444,1
2,Unexploitable,Low,0.244444444,2
2,Unexploitable,Low,0.244444444,2
2,Unexploitable,Low,0.244444444,0
2,Unexploitable,Low,0.244444444,2
2,Unexploitable,Low,0.244444444,0
2,Unexploitable,Low,0.244444444,1
2,Unexploitable,Low,0.244444444,1
2,Unexploitable,Low,0.244444444,0
2,Unexploitable,Low,0.244444444,2
2,Unexploitable,Low,0.244444444,0
2,Unexploitable,Low,0.244444444,2
2,Unexploitable,Low,0.244444444,0
2,Unexploitable,Low,0.244444444,0
2,Unexploitable,Low,0.244444444,1
2,Unexploitable,Low,0.244444444,1
2,Unexploitable,Low,0.244444444,1
2,Unexploitable,Low,0.244444444,0
2,Unexploitable,Low,0.244444444,1
2,Unexploitable,Low,0.244444444,1
2,Unexploitable,Low,0.244444444,0
2,Unexploitable,Low,0.244444444,2
2,Unexploitable,Low,0.244444444,1
2,Unexploitable,Low,0.244444444,2
2,Unexploitable,Low,0.244444444,0
2,Unexploitable,Low,0.244444444,2
2,Unexploitable,Low,0.244444444,2
2,Unexploitable,Low,0.244444444,0
2,Unexploitable,Low,0.244444444,2
2,Unexploitable,Low,0.244444444,1
2,Unexploitable,Low,0.244444444,2
2,Unexploitable,Low,0.244444444,2
2,Unexploitable,Low,0.244444444,2
2,Unexploitable,Low,0.244444444,0
2,Unexploitable,Low,0.244444444,2
2,Unexploitable,Low,0.244444444,2
2,Unexploitable,Low,0.244444444,2
2,Unexploitable,Low,0.244444444,1
2,Unexploitable,Low,0.244444444,0
2,Unexploitable,Low,0.244444444,1
2,Unexploitable,Low,0.244444444,2
2,Unexploitable,Low,0.244444444,1
2,Unexploitable,Low,0.244444444,1
2,Unexploitable,Low,0.244444444,2
2,Unexploitable,Low,0.244444444,1
2,Unexploitable,Low,0.244444444,0
2,Unexploitable,Low,0.244444444,0
2,Unexploitable,Low,0.244444444,0
2,Unexploitable,Low,0.244444444,1
2,Unexploitable,Low,0.244444444,1
2,Unexploitable,Low,0.244444444,1
2,Unexploitable,Low,0.244444444,2
2,Unexploitable,Low,0.244444444,1
2,Unexploitable,Low,0.244444444,1
2,Unexploitable,Low,0.244444444,1
2,Unexploitable,Low,0.244444444,1
2,Unexploitable,Low,0.244444444,2
2,Unexploitable,Low,0.244444444,2
2,Unexploitable,Low,0.244444444,0
2,Unexploitable,Low,0.244444444,1
2,Unexploitable,Low,0.244444444,0
2,Unexploitable,Low,0.244444444,1
2,Unexploitable,Low,0.244444444,0
2,Unexploitable,Low,0.244444444,0
2,Unexploitable,Low,0.244444444,1
2,Unexploitable,Low,0.244444444,0
2,Unexploitable,Low,0.244444444,1
2,Unexploitable,Low,0.244444444,2
2,Unexploitable,Low,0.244444444,1
2,Unexploitable,Low,0.244444444,0
2,Unexploitable,Low,0.244444444,0
2,Unexploitable,Low,0.244444444,1
2,Unexploitable,Low,0.244444444,1
2,Unexploitable,Low,0.244444444,1
2,Unexploitable,Low,0.244444444,0
3,Unexploitable,Low,0.344444444,0
3,Unexploitable,Low,0.344444444,1
3,Unexploitable,Low,0.344444444,0
3,Unexploitable,Low,0.344444444,1
3,Unexploitable,Low,0.344444444,0
3,Unexploitable,Low,0.344444444,1
3,Unexploitable,Low,0.344444444,0
3,Unexploitable,Low,0.344444444,0
3,Unexploitable,Low,0.344444444,1
3,Unexploitable,Low,0.344444444,1
3,Unexploitable,Low,0.344444444,0
3,Unexploitable,Low,0.344444444,0
3,Unexploitable,Low,0.344444444,1
3,Unexploitable,Low,0.344444444,0
3,Unexploitable,Low,0.344444444,1
3,Unexploitable,Low,0.344444444,0
3,Unexploitable,Low,0.344444444,0
3,Unexploitable,Low,0.344444444,1
3,Unexploitable,Low,0.344444444,0
3,Unexploitable,Low,0.344444444,2
3,Unexploitable,Low,0.344444444,1
3,Unexploitable,Low,0.344444444,1
3,Unexploitable,Low,0.344444444,1
3,Unexploitable,Low,0.344444444,1
3,Unexploitable,Low,0.344444444,2
3,Unexploitable,Low,0.344444444,1
3,Unexploitable,Low,0.344444444,0
3,Unexploitable,Low,0.344444444,1
3,Unexploitable,Low,0.344444444,2
3,Unexploitable,Low,0.344444444,1
3,Unexploitable,Low,0.344444444,1
3,Unexploitable,Low,0.344444444,2
3,Unexploitable,Low,0.344444444,2
3,Unexploitable,Low,0.344444444,2
3,Unexploitable,Low,0.344444444,0
3,Unexploitable,Low,0.344444444,0
3,Unexploitable,Low,0.344444444,1
3,Unexploitable,Low,0.344444444,2
3,Unexploitable,Low,0.344444444,1
3,Unexploitable,Low,0.344444444,0
3,Unexploitable,Low,0.344444444,2
3,Unexploitable,Low,0.344444444,0
3,Unexploitable,Low,0.344444444,0
3,Unexploitable,Low,0.344444444,2
3,Unexploitable,Low,0.344444444,0
3,Unexploitable,Low,0.344444444,2
3,Unexploitable,Low,0.344444444,2
3,Unexploitable,Low,0.344444444,0
3,Unexploitable,Low,0.344444444,2
3,Unexploitable,Low,0.344444444,1
3,Unexploitable,Low,0.344444444,2
3,Unexploitable,Low,0.344444444,2
3,Unexploitable,Low,0.344444444,1
3,Unexploitable,Low,0.344444444,0
3,Unexploitable,Low,0.344444444,2
3,Unexploitable,Low,0.344444444,2
3,Unexploitable,Low,0.344444444,2
3,Unexploitable,Low,0.344444444,0
3,Unexploitable,Low,0.344444444,2
3,Unexploitable,Low,0.344444444,0
3,Unexploitable,Low,0.344444444,1
3,Unexploitable,Low,0.344444444,2
3,Unexploitable,Low,0.344444444,1
3,Unexploitable,Low,0.344444444,0
3,Unexploitable,Low,0.344444444,0
3,Unexploitable,Low,0.344444444,1
3,Unexploitable,Low,0.344444444,0
3,Unexploitable,Low,0.344444444,1
3,Unexploitable,Low,0.344444444,0
3,Unexploitable,Low,0.344444444,1
3,Unexploitable,Low,0.344444444,0
3,Unexploitable,Low,0.344444444,0
3,Unexploitable,Low,0.344444444,0
3,Unexploitable,Low,0.344444444,2
3,Unexploitable,Low,0.344444444,0
3,Unexploitable,Low,0.344444444,2
3,Unexploitable,Low,0.344444444,0
3,Unexploitable,Low,0.344444444,2
3,Unexploitable,Low,0.344444444,0
3,Unexploitable,Low,0.344444444,0
3,Unexploitable,Low,0.344444444,0
3,Unexploitable,Low,0.344444444,1
3,Unexploitable,Low,0.344444444,0
3,Unexploitable,Low,0.344444444,1
3,Unexploitable,Low,0.344444444,0
3,Unexploitable,Low,0.344444444,1
3,Unexploitable,Low,0.344444444,1
3,Unexploitable,Low,0.344444444,2
3,Unexploitable,Low,0.344444444,1
3,Unexploitable,Low,0.344444444,0
3,Unexploitable,Low,0.344444444,2
3,Unexploitable,Low,0.344444444,1
3,Unexploitable,Low,0.344444444,2
3,Unexploitable,Low,0.344444444,0
3,Unexploitable,Low,0.344444444,1
3,Unexploitable,Low,0.344444444,2
3,Unexploitable,Low,0.344444444,2
3,Unexploitable,Low,0.344444444,1
3,Unexploitable,Low,0.344444444,2
3,Unexploitable,Low,0.344444444,2
4,Unexploitable,Low,0.344444444,0
4,Unexploitable,Low,0.344444444,1
4,Unexploitable,Low,0.344444444,0
4,Unexploitable,Low,0.344444444,1
4,Unexploitable,Low,0.344444444,0
4,Unexploitable,Low,0.344444444,0
4,Unexploitable,Low,0.344444444,1
4,Unexploitable,Low,0.344444444,0
4,Unexploitable,Low,0.344444444,0
4,Unexploitable,Low,0.344444444,2
4,Unexploitable,Low,0.344444444,2
4,Unexploitable,Low,0.344444444,0
4,Unexploitable,Low,0.344444444,1
4,Unexploitable,Low,0.344444444,2
4,Unexploitable,Low,0.344444444,0
4,Unexploitable,Low,0.344444444,0
4,Unexploitable,Low,0.344444444,0
4,Unexploitable,Low,0.344444444,2
4,Unexploitable,Low,0.344444444,2
4,Unexploitable,Low,0.344444444,1
4,Unexploitable,Low,0.344444444,0
4,Unexploitable,Low,0.344444444,0
4,Unexploitable,Low,0.344444444,1
4,Unexploitable,Low,0.344444444,0
4,Unexploitable,Low,0.344444444,0
4,Unexploitable,Low,0.344444444,2
4,Unexploitable,Low,0.344444444,2
4,Unexploitable,Low,0.344444444,2
4,Unexploitable,Low,0.344444444,0
4,Unexploitable,Low,0.344444444,2
4,Unexploitable,Low,0.344444444,0
4,Unexploitable,Low,0.344444444,0
4,Unexploitable,Low,0.344444444,2
4,Unexploitable,Low,0.344444444,0
4,Unexploitable,Low,0.344444444,2
4,Unexploitable,Low,0.344444444,1
4,Unexploitable,Low,0.344444444,2
4,Unexploitable,Low,0.344444444,1
4,Unexploitable,Low,0.344444444,0
4,Unexploitable,Low,0.344444444,0
4,Unexploitable,Low,0.344444444,1
4,Unexploitable,Low,0.344444444,1
4,Unexploitable,Low,0.344444444,0
4,Unexploitable,Low,0.344444444,1
4,Unexploitable,Low,0.344444444,1
4,Unexploitable,Low,0.344444444,2
4,Unexploitable,Low,0.344444444,2
4,Unexploitable,Low,0.344444444,0
4,Unexploitable,Low,0.344444444,0
4,Unexploitable,Low,0.344444444,1
4,Unexploitable,Low,0.344444444,1
4,Unexploitable,Low,0.344444444,0
4,Unexploitable,Low,0.344444444,2
4,Unexploitable,Low,0.344444444,2
4,Unexploitable,Low,0.344444444,1
4,Unexploitable,Low,0.344444444,0
4,Unexploitable,Low,0.344444444,1
4,Unexploitable,Low,0.344444444,1
4,Unexploitable,Low,0.344444444,2
4,Unexploitable,Low,0.344444444,0
4,Unexploitable,Low,0.344444444,0
4,Unexploitable,Low,0.344444444,2
4,Unexploitable,Low,0.344444444,2
4,Unexploitable,Low,0.344444444,2
4,Unexploitable,Low,0.344444444,1
4,Unexploitable,Low,0.344444444,0
4,Unexploitable,Low,0.344444444,2
4,Unexploitable,Low,0.344444444,1
4,Unexploitable,Low,0.344444444,2
4,Unexploitable,Low,0.344444444,0
4,Unexploitable,Low,0.344444444,0
4,Unexploitable,Low,0.344444444,2
4,Unexploitable,Low,0.344444444,0
4,Unexploitable,Low,0.344444444,2
4,Unexploitable,Low,0.344444444,2
4,Unexploitable,Low,0.344444444,2
4,Unexploitable,Low,0.344444444,1
4,Unexploitable,Low,0.344444444,1
4,Unexploitable,Low,0.344444444,0
4,Unexploitable,Low,0.344444444,1
4,Unexploitable,Low,0.344444444,2
4,Unexploitable,Low,0.344444444,1
4,Unexploitable,Low,0.344444444,1
4,Unexploitable,Low,0.344444444,0
4,Unexploitable,Low,0.344444444,2
4,Unexploitable,Low,0.344444444,1
4,Unexploitable,Low,0.344444444,0
4,Unexploitable,Low,0.344444444,0
4,Unexploitable,Low,0.344444444,0
4,Unexploitable,Low,0.344444444,1
4,Unexploitable,Low,0.344444444,1
4,Unexploitable,Low,0.344444444,2
4,Unexploitable,Low,0.344444444,0
4,Unexploitable,Low,0.344444444,0
4,Unexploitable,Low,0.344444444,0
4,Unexploitable,Low,0.344444444,1
4,Unexploitable,Low,0.344444444,2
4,Unexploitable,Low,0.344444444,1
4,Unexploitable,Low,0.344444444,2
4,Unexploitable,Low,0.344444444,0
5,Unexploitable,Low,0.366666667,2
5,Unexploitable,Low,0.366666667,1
5,Unexploitable,Low,0.366666667,0
5,Unexploitable,Low,0.366666667,0
5,Unexploitable,Low,0.366666667,0
5,Unexploitable,Low,0.366666667,2
5,Unexploitable,Low,0.366666667,0
5,Unexploitable,Low,0.366666667,2
5,Unexploitable,Low,0.366666667,0
5,Unexploitable,Low,0.366666667,1
5,Unexploitable,Low,0.366666667,2
5,Unexploitable,Low,0.366666667,2
5,Unexploitable,Low,0.366666667,2
5,Unexploitable,Low,0.366666667,0
